co1,score,co2,article_id,date
48772,7,18598,343142,2012-05-23
48772,7,18821,343142,2012-05-23
48772,4,18940,343142,2012-05-23
48772,7,21774,343142,2012-05-23
48772,7,21846,343142,2012-05-23
48772,7,23529,343142,2012-05-23
48772,7,23726,343142,2012-05-23
48772,7,23805,343142,2012-05-23
48772,7,24496,343142,2012-05-23
48772,7,25056,343142,2012-05-23
48772,7,25831,343142,2012-05-23
48772,7,26512,343142,2012-05-23
48772,7,26663,343142,2012-05-23
48772,7,26987,343142,2012-05-23
48772,1,29446,343142,2012-05-23
48772,7,29640,343142,2012-05-23
48772,7,30882,343142,2012-05-23
48772,7,33154,343142,2012-05-23
48772,7,33479,343142,2012-05-23
48772,7,35227,343142,2012-05-23
48772,7,35754,343142,2012-05-23
48772,7,36751,343142,2012-05-23
48772,1,37449,343142,2012-05-23
48772,7,37495,343142,2012-05-23
48772,7,37637,343142,2012-05-23
48772,7,37745,343142,2012-05-23
48772,7,38014,343142,2012-05-23
48772,5,38941,343142,2012-05-23
48772,7,40267,343142,2012-05-23
48772,7,42203,343142,2012-05-23
48772,7,42818,343142,2012-05-23
48772,7,42830,343142,2012-05-23
48772,7,43345,343142,2012-05-23
48772,7,43997,343142,2012-05-23
48772,7,43998,343142,2012-05-23
48772,10,45300,343142,2012-05-23
48772,7,48194,343142,2012-05-23
48772,7,48221,343142,2012-05-23
48772,7,48884,343142,2012-05-23
48772,7,51840,343142,2012-05-23
48772,7,51874,343142,2012-05-23
48772,7,52678,343142,2012-05-23
48772,7,53065,343142,2012-05-23
48772,7,57000,343142,2012-05-23
48772,7,58804,343142,2012-05-23
48772,7,58856,343142,2012-05-23
48772,7,61528,343142,2012-05-23
48772,7,62627,343142,2012-05-23
48772,7,64187,343142,2012-05-23
48772,7,64613,343142,2012-05-23
48772,1,65627,343142,2012-05-23
48772,7,68224,343142,2012-05-23
48772,7,68825,343142,2012-05-23
48772,7,68997,343142,2012-05-23
48772,7,69029,343142,2012-05-23
48772,7,69053,343142,2012-05-23
48772,7,69054,343142,2012-05-23
48772,7,76590,343142,2012-05-23
48772,7,76802,343142,2012-05-23
48772,7,78940,343142,2012-05-23
48772,7,82922,343142,2012-05-23
48772,7,83971,343142,2012-05-23
48772,7,84831,343142,2012-05-23
48772,7,85304,343142,2012-05-23
48772,7,86530,343142,2012-05-23
48772,7,87366,343142,2012-05-23
48772,7,87986,343142,2012-05-23
48772,7,89145,343142,2012-05-23
48772,7,89146,343142,2012-05-23
48772,7,90913,343142,2012-05-23
48772,7,92277,343142,2012-05-23
48772,7,92415,343142,2012-05-23
48772,7,94434,343142,2012-05-23
48772,7,95466,343142,2012-05-23
48772,7,95938,343142,2012-05-23
48772,7,96573,343142,2012-05-23
48772,7,96574,343142,2012-05-23
48772,7,96575,343142,2012-05-23
48772,7,96578,343142,2012-05-23
48772,6,96580,343142,2012-05-23
48772,7,96581,343142,2012-05-23
48772,7,96582,343142,2012-05-23
48772,7,98793,343142,2012-05-23
48772,7,99928,343142,2012-05-23
48772,7,100262,343142,2012-05-23
48772,7,101037,343142,2012-05-23
48772,7,101675,343142,2012-05-23
48772,7,102726,343142,2012-05-23
48772,7,103351,343142,2012-05-23
48772,7,107342,343142,2012-05-23
48772,7,109849,343142,2012-05-23
48772,7,111054,343142,2012-05-23
48772,7,112880,343142,2012-05-23
48772,7,112950,343142,2012-05-23
48772,7,112951,343142,2012-05-23
48772,7,118073,343142,2012-05-23
48772,7,118079,343142,2012-05-23
48772,7,118080,343142,2012-05-23
48772,7,118082,343142,2012-05-23
48772,7,118084,343142,2012-05-23
48772,7,118085,343142,2012-05-23
48772,7,118086,343142,2012-05-23
48772,7,118088,343142,2012-05-23
48772,7,118090,343142,2012-05-23
48772,7,118092,343142,2012-05-23
48772,7,118094,343142,2012-05-23
48772,7,118095,343142,2012-05-23
48772,7,118096,343142,2012-05-23
48772,7,118097,343142,2012-05-23
48772,7,118098,343142,2012-05-23
48772,7,118104,343142,2012-05-23
48772,7,118106,343142,2012-05-23
48772,7,118110,343142,2012-05-23
48772,7,118115,343142,2012-05-23
48772,6,118116,343142,2012-05-23
48772,7,118117,343142,2012-05-23
48772,7,118120,343142,2012-05-23
48772,7,118122,343142,2012-05-23
48772,5,122273,343142,2012-05-23
48772,7,122288,343142,2012-05-23
48772,5,122300,343142,2012-05-23
48772,7,122365,343142,2012-05-23
48772,7,122367,343142,2012-05-23
48772,7,122587,343142,2012-05-23
48772,7,123466,343142,2012-05-23
48772,7,123791,343142,2012-05-23
48772,7,125151,343142,2012-05-23
48772,5,126072,343142,2012-05-23
48772,7,126566,343142,2012-05-23
48772,7,127974,343142,2012-05-23
48772,7,128513,343142,2012-05-23
48772,7,129510,343142,2012-05-23
48772,7,134812,343142,2012-05-23
48772,7,135059,343142,2012-05-23
48772,4,136125,343142,2012-05-23
48772,7,136172,343142,2012-05-23
48772,1,137773,343142,2012-05-23
48772,6,139242,343142,2012-05-23
48772,7,140414,343142,2012-05-23
48772,4,140615,343142,2012-05-23
48772,7,141034,343142,2012-05-23
48772,7,144006,343142,2012-05-23
48772,7,145199,343142,2012-05-23
48772,5,146334,343142,2012-05-23
48772,7,152284,343142,2012-05-23
48772,7,152636,343142,2012-05-23
48772,1,153198,343142,2012-05-23
48772,7,154543,343142,2012-05-23
48772,7,156362,343142,2012-05-23
48772,7,158510,343142,2012-05-23
48772,7,159453,343142,2012-05-23
48772,7,166026,343142,2012-05-23
48772,6,169704,343142,2012-05-23
48772,7,172703,343142,2012-05-23
48772,7,172716,343142,2012-05-23
48772,7,175154,343142,2012-05-23
48772,7,176262,343142,2012-05-23
48772,4,179244,343142,2012-05-23
48772,7,181063,343142,2012-05-23
48772,7,182729,343142,2012-05-23
48772,7,189189,343142,2012-05-23
48772,7,198153,343142,2012-05-23
48772,4,200625,343142,2012-05-23
48772,7,203185,343142,2012-05-23
48772,7,214605,343142,2012-05-23
48772,7,217244,343142,2012-05-23
48772,7,219273,343142,2012-05-23
48772,7,222973,343142,2012-05-23
48772,7,224167,343142,2012-05-23
48772,7,230703,343142,2012-05-23
48772,7,230764,343142,2012-05-23
48772,7,232567,343142,2012-05-23
48772,7,232568,343142,2012-05-23
48772,7,232569,343142,2012-05-23
48772,7,232570,343142,2012-05-23
48772,7,233787,343142,2012-05-23
48772,7,237647,343142,2012-05-23
48772,7,240183,343142,2012-05-23
48772,7,246723,343142,2012-05-23
48772,1,246798,343142,2012-05-23
48772,4,247088,343142,2012-05-23
48772,4,247168,343142,2012-05-23
48772,7,262122,343142,2012-05-23
48772,1,266810,343142,2012-05-23
48772,7,270688,343142,2012-05-23
48772,7,271357,343142,2012-05-23
48772,7,282911,343142,2012-05-23
48772,7,282912,343142,2012-05-23
48772,7,282913,343142,2012-05-23
48772,7,282917,343142,2012-05-23
48772,7,282919,343142,2012-05-23
48772,7,282921,343142,2012-05-23
48772,7,282922,343142,2012-05-23
48772,7,282923,343142,2012-05-23
48772,7,282924,343142,2012-05-23
48772,7,282925,343142,2012-05-23
48772,7,282926,343142,2012-05-23
48772,7,282927,343142,2012-05-23
48772,7,282930,343142,2012-05-23
48772,7,282931,343142,2012-05-23
48772,7,282932,343142,2012-05-23
48772,5,282933,343142,2012-05-23
48772,7,282934,343142,2012-05-23
48772,7,282935,343142,2012-05-23
48772,7,282936,343142,2012-05-23
48772,7,282937,343142,2012-05-23
48772,7,282938,343142,2012-05-23
48772,7,282939,343142,2012-05-23
48772,7,282940,343142,2012-05-23
48772,7,282941,343142,2012-05-23
48772,7,282942,343142,2012-05-23
48772,7,282943,343142,2012-05-23
48772,7,282944,343142,2012-05-23
48772,7,282945,343142,2012-05-23
48772,7,282946,343142,2012-05-23
48772,7,282947,343142,2012-05-23
48772,7,282948,343142,2012-05-23
48772,7,282949,343142,2012-05-23
48772,7,282950,343142,2012-05-23
48772,7,282951,343142,2012-05-23
48772,7,282952,343142,2012-05-23
48772,7,282953,343142,2012-05-23
48772,7,282954,343142,2012-05-23
48772,7,282955,343142,2012-05-23
48772,7,282956,343142,2012-05-23
48772,7,282957,343142,2012-05-23
48772,7,282958,343142,2012-05-23
48772,7,282959,343142,2012-05-23
48772,7,282960,343142,2012-05-23
48772,7,282961,343142,2012-05-23
48772,7,282962,343142,2012-05-23
48772,7,282963,343142,2012-05-23
48772,7,282964,343142,2012-05-23
48772,7,282965,343142,2012-05-23
48772,7,282966,343142,2012-05-23
48772,7,282967,343142,2012-05-23
48772,7,282968,343142,2012-05-23
48772,7,282969,343142,2012-05-23
48772,7,282970,343142,2012-05-23
48772,7,282971,343142,2012-05-23
48772,7,282972,343142,2012-05-23
48772,7,282973,343142,2012-05-23
48772,7,282974,343142,2012-05-23
48772,7,282975,343142,2012-05-23
48772,7,282976,343142,2012-05-23
48772,7,282977,343142,2012-05-23
48772,7,282978,343142,2012-05-23
48772,7,282979,343142,2012-05-23
48772,7,282980,343142,2012-05-23
48772,7,282981,343142,2012-05-23
48772,7,282982,343142,2012-05-23
48772,7,282983,343142,2012-05-23
48772,7,282984,343142,2012-05-23
48772,7,282985,343142,2012-05-23
48772,7,282986,343142,2012-05-23
48772,7,282987,343142,2012-05-23
48772,7,282988,343142,2012-05-23
48772,7,282989,343142,2012-05-23
48772,7,282990,343142,2012-05-23
48772,7,282991,343142,2012-05-23
48772,7,282992,343142,2012-05-23
48772,7,282994,343142,2012-05-23
48772,7,282995,343142,2012-05-23
48772,7,282996,343142,2012-05-23
48772,7,282998,343142,2012-05-23
48772,7,283000,343142,2012-05-23
48772,7,283001,343142,2012-05-23
48772,7,283002,343142,2012-05-23
48772,7,283003,343142,2012-05-23
48772,7,283004,343142,2012-05-23
48772,7,283005,343142,2012-05-23
48772,7,283006,343142,2012-05-23
48772,7,283007,343142,2012-05-23
48772,7,283008,343142,2012-05-23
48772,7,283009,343142,2012-05-23
48772,7,283010,343142,2012-05-23
48772,7,283011,343142,2012-05-23
48772,7,283012,343142,2012-05-23
48772,7,283013,343142,2012-05-23
48772,7,283014,343142,2012-05-23
48772,7,283015,343142,2012-05-23
48772,7,283016,343142,2012-05-23
48772,7,283017,343142,2012-05-23
48772,7,283018,343142,2012-05-23
48772,7,283019,343142,2012-05-23
48772,7,283020,343142,2012-05-23
48772,7,283021,343142,2012-05-23
48772,7,283022,343142,2012-05-23
48772,7,283023,343142,2012-05-23
48772,7,283024,343142,2012-05-23
48772,7,283025,343142,2012-05-23
48772,7,283026,343142,2012-05-23
48772,7,283027,343142,2012-05-23
48772,7,283028,343142,2012-05-23
48772,7,283029,343142,2012-05-23
48772,7,283030,343142,2012-05-23
48772,7,283031,343142,2012-05-23
48772,7,283032,343142,2012-05-23
48772,7,283033,343142,2012-05-23
48772,7,283034,343142,2012-05-23
48772,7,283036,343142,2012-05-23
48772,7,283037,343142,2012-05-23
48772,7,283038,343142,2012-05-23
48772,7,283039,343142,2012-05-23
48772,7,283040,343142,2012-05-23
48772,7,283041,343142,2012-05-23
48772,7,283042,343142,2012-05-23
48772,7,283044,343142,2012-05-23
48772,7,283045,343142,2012-05-23
48772,7,283046,343142,2012-05-23
48772,7,283047,343142,2012-05-23
48772,7,283049,343142,2012-05-23
48772,7,283050,343142,2012-05-23
48772,7,283051,343142,2012-05-23
48772,7,283052,343142,2012-05-23
48772,7,283053,343142,2012-05-23
48772,7,283054,343142,2012-05-23
48772,7,283055,343142,2012-05-23
48772,7,283056,343142,2012-05-23
48772,6,293881,343142,2012-05-23
48772,6,293882,343142,2012-05-23
48772,5,297850,343142,2012-05-23
48772,5,297851,343142,2012-05-23
48772,5,297852,343142,2012-05-23
48772,5,297854,343142,2012-05-23
48772,5,297855,343142,2012-05-23
48772,5,297856,343142,2012-05-23
48772,5,297857,343142,2012-05-23
48772,5,297858,343142,2012-05-23
48772,4,305964,343142,2012-05-23
48772,4,305965,343142,2012-05-23
48772,4,305966,343142,2012-05-23
48772,4,305967,343142,2012-05-23
48772,4,305968,343142,2012-05-23
48772,1,313453,343142,2012-05-23
48772,1,313454,343142,2012-05-23
48772,15,344453,434254,2000-03-09
48772,1,31431,437662,2000-10-02
48772,1,73052,437662,2000-10-02
48772,1,346565,437662,2000-10-02
48772,1,1251,440317,2001-03-05
48772,8,343980,440317,2001-03-05
48772,2,347915,440317,2001-03-05
48772,8,343980,440331,2001-03-06
48772,1,348004,440331,2001-03-06
48772,7,347497,440338,2001-03-06
48772,8,343980,443900,2001-09-01
48772,1,370138,493865,1994-09-14
48772,1,370139,493865,1994-09-14
48772,15,344453,494807,1995-04-18
48772,1,45182,495452,1995-08-31
48772,3,370676,495452,1995-08-31
48772,15,344453,495744,1995-10-19
48772,3,128110,496163,1996-01-11
48772,4,174558,496163,1996-01-11
48772,15,344453,496163,1996-01-11
48772,4,174558,499875,1997-05-22
48772,15,344453,499875,1997-05-22
48772,15,344453,499876,1997-05-22
48772,7,347497,499876,1997-05-22
48772,15,344453,499886,1997-05-22
48772,1,29474,499888,1997-05-22
48772,10,45300,499888,1997-05-22
48772,15,344453,499888,1997-05-22
48772,3,128110,499890,1997-05-22
48772,4,174558,499890,1997-05-22
48772,15,344453,499890,1997-05-22
48772,15,344453,502458,1998-01-26
48772,7,347497,502458,1998-01-26
48772,15,344453,504496,1998-07-09
48772,7,347497,504496,1998-07-09
48772,2,347915,504496,1998-07-09
48772,15,344453,504907,1998-08-12
48772,1,355583,504907,1998-08-12
48772,1,373488,504907,1998-08-12
48772,4,309841,506525,1998-12-08
48772,8,343980,506525,1998-12-08
48772,15,344453,506525,1998-12-08
48772,7,347497,506525,1998-12-08
48772,4,309841,506547,1998-12-09
48772,8,343980,506547,1998-12-09
48772,7,347497,506548,1998-12-09
48772,4,309841,506550,1998-12-09
48772,8,343980,506550,1998-12-09
48772,4,309841,510676,1999-09-22
48772,8,343980,510676,1999-09-22
48772,15,344453,510679,1999-09-22
48772,7,347497,510679,1999-09-22
48772,3,128110,632334,1993-11-29
48772,4,174558,632334,1993-11-29
48772,3,370676,632334,1993-11-29
48772,1,401321,632334,1993-11-29
48772,10,45300,632335,1993-11-29
48772,3,370676,632335,1993-11-29
48772,10,45300,634509,1994-10-31
48772,15,344453,634509,1994-10-31
48772,1,31052,708147,2005-11-23
48772,2,79827,708147,2005-11-23
48772,8,343980,708147,2005-11-23
48772,1,416069,708147,2005-11-23
48772,2,104721,735470,2006-02-06
48772,2,132461,735470,2006-02-06
48772,2,178213,735470,2006-02-06
48772,2,361415,735470,2006-02-06
48772,2,104721,736138,2006-05-01
48772,2,132461,736138,2006-05-01
48772,2,178213,736138,2006-05-01
48772,2,361415,736138,2006-05-01
49281,2,22511,23550,2007-09-09
49281,3,49280,23550,2007-09-09
49281,3,49282,23550,2007-09-09
49281,3,49283,23550,2007-09-09
49281,2,22511,25915,2007-09-23
49281,3,49280,25915,2007-09-23
49281,3,49282,25915,2007-09-23
49281,3,49283,25915,2007-09-23
49281,30,56923,34542,2007-11-11
49281,3,65544,34542,2007-11-11
49281,2,65545,34542,2007-11-11
49281,11,65546,34542,2007-11-11
49281,1,78193,44517,2008-01-14
49281,30,56923,50189,2008-02-20
49281,3,65544,50189,2008-02-20
49281,2,65545,50189,2008-02-20
49281,11,65546,50189,2008-02-20
49281,4,93361,57379,2008-04-07
49281,4,93362,57379,2008-04-07
49281,1,93363,57379,2008-04-07
49281,23,93364,57379,2008-04-07
49281,7,56921,69180,2008-06-19
49281,7,56922,69180,2008-06-19
49281,30,56923,69180,2008-06-19
49281,5,106072,69180,2008-06-19
49281,4,108134,71455,2008-07-02
49281,7,56921,74077,2008-07-19
49281,7,56922,74077,2008-07-19
49281,30,56923,74077,2008-07-19
49281,5,106072,74077,2008-07-19
49281,7,56921,100463,2008-12-23
49281,7,56922,100463,2008-12-23
49281,30,56923,100463,2008-12-23
49281,5,106072,100463,2008-12-23
49281,7,56921,116015,2009-04-02
49281,7,56922,116015,2009-04-02
49281,30,56923,116015,2009-04-02
49281,5,106072,116015,2009-04-02
49281,23,93364,124932,2009-05-26
49281,2,140740,124932,2009-05-26
49281,13,155967,124932,2009-05-26
49281,9,2290,137768,2009-08-06
49281,23,93364,137768,2009-08-06
49281,2,140740,137768,2009-08-06
49281,13,155967,137768,2009-08-06
49281,3,49280,142194,2009-09-03
49281,3,49282,142194,2009-09-03
49281,3,49283,142194,2009-09-03
49281,30,56923,142194,2009-09-03
49281,7,56921,153297,2009-11-02
49281,7,56922,153297,2009-11-02
49281,30,56923,153297,2009-11-02
49281,5,106072,153297,2009-11-02
49281,4,108134,166830,2010-01-14
49281,7,56921,239805,2011-01-27
49281,7,56922,239805,2011-01-27
49281,30,56923,239805,2011-01-27
49281,7,56921,264603,2011-05-31
49281,7,56922,264603,2011-05-31
49281,30,56923,264603,2011-05-31
49281,4,108134,276115,2011-07-25
49281,1,305286,330489,2012-03-27
49281,1,337535,412004,1994-11-25
49281,5,337536,412004,1994-11-25
49281,2,27703,412837,1995-06-27
49281,2,64420,412837,1995-06-27
49281,1,337828,412837,1995-06-27
49281,4,50400,531113,1992-10-07
49281,1,104108,531113,1992-10-07
49281,5,337536,531113,1992-10-07
49281,2,27703,532766,1995-09-08
49281,2,64420,532766,1995-09-08
49281,5,337536,532766,1995-09-08
49281,1,29914,533427,1996-07-04
49281,5,337536,533427,1996-07-04
49281,1,384103,533427,1996-07-04
49281,1,56997,543263,1995-06-29
49281,1,87610,543263,1995-06-29
49281,1,241516,543263,1995-06-29
49281,1,325702,543263,1995-06-29
49281,1,382913,543263,1995-06-29
49281,1,387489,543263,1995-06-29
49281,9,2290,554544,2000-06-09
49281,23,93364,554544,2000-06-09
49281,13,155967,554544,2000-06-09
49281,20,352448,555632,2000-09-11
49281,7,390825,555632,2000-09-11
49281,20,352448,555634,2000-09-11
49281,7,390825,555634,2000-09-11
49281,23,93364,558841,2001-06-12
49281,13,155967,558841,2001-06-12
49281,5,391415,558841,2001-06-12
49281,23,93364,558842,2001-06-12
49281,13,155967,558842,2001-06-12
49281,5,391415,558842,2001-06-12
49281,23,93364,558843,2001-06-12
49281,13,155967,558843,2001-06-12
49281,5,391415,558843,2001-06-12
49281,1,99277,562848,2002-06-04
49281,4,108134,562848,2002-06-04
49281,4,93361,565833,2003-02-11
49281,4,93362,565833,2003-02-11
49281,23,93364,565833,2003-02-11
49281,9,2290,567482,2003-07-18
49281,23,93364,567482,2003-07-18
49281,13,155967,567482,2003-07-18
49281,5,391415,567482,2003-07-18
49281,4,50400,570006,2004-03-02
49281,9,2290,570302,2004-04-01
49281,23,93364,570302,2004-04-01
49281,13,155967,570302,2004-04-01
49281,5,391415,570302,2004-04-01
49281,30,56923,571030,2004-06-13
49281,11,65546,571030,2004-06-13
49281,3,75397,571030,2004-06-13
49281,1,393123,571030,2004-06-13
49281,30,56923,571773,2004-08-16
49281,11,65546,571773,2004-08-16
49281,2,391426,571773,2004-08-16
49281,1,3275,576972,2005-11-18
49281,1,96094,576972,2005-11-18
49281,1,393807,576972,2005-11-18
49281,1,64636,578750,2006-05-17
49281,1,242721,578750,2006-05-17
49281,5,385200,578750,2006-05-17
49281,30,56923,580613,2006-10-29
49281,3,65544,580613,2006-10-29
49281,11,65546,580613,2006-10-29
49281,7,75218,583464,1993-04-10
49281,7,75218,583465,1993-04-10
49281,5,385200,583465,1993-04-10
49281,23,93364,584292,1993-09-21
49281,1,47116,585762,1994-05-31
49281,1,77618,585762,1994-05-31
49281,1,39599,586800,1994-10-18
49281,1,50399,587179,1994-12-05
49281,4,50400,587179,1994-12-05
49281,5,337536,587179,1994-12-05
49281,1,337986,587179,1994-12-05
49281,4,50400,589455,1995-09-19
49281,1,331242,589455,1995-09-19
49281,23,93364,590961,1996-03-22
49281,13,155967,590961,1996-03-22
49281,1,18527,591305,1996-05-06
49281,4,93361,591305,1996-05-06
49281,4,93362,591305,1996-05-06
49281,23,93364,591305,1996-05-06
49281,1,385981,591305,1996-05-06
49281,23,93364,592198,1996-08-09
49281,13,155967,592198,1996-08-09
49281,1,45182,592847,1996-10-10
49281,1,201988,592847,1996-10-10
49281,23,93364,592852,1996-10-10
49281,13,155967,592852,1996-10-10
49281,7,75218,593983,1997-02-12
49281,20,352448,594189,1997-03-07
49281,20,352448,594190,1997-03-07
49281,20,352448,594192,1997-03-07
49281,4,62029,594615,1997-04-29
49281,20,352448,594615,1997-04-29
49281,4,62029,594623,1997-04-29
49281,20,352448,594623,1997-04-29
49281,4,62029,595184,1997-06-23
49281,20,352448,595184,1997-06-23
49281,4,62029,595888,1997-08-26
49281,20,352448,595888,1997-08-26
49281,20,352448,595918,1997-08-29
49281,20,352448,596023,1997-09-10
49281,20,352448,596179,1997-09-25
49281,20,352448,597227,1997-12-23
49281,7,390825,597227,1997-12-23
49281,20,352448,597568,1998-02-04
49281,20,352448,597725,1998-02-23
49281,4,93361,597935,1998-03-16
49281,4,93362,597935,1998-03-16
49281,23,93364,597935,1998-03-16
49281,20,352448,599383,1998-08-04
49281,20,352448,599384,1998-08-04
49281,20,352448,600155,1998-10-08
49281,7,390825,600155,1998-10-08
49281,20,352448,602745,1999-06-08
49281,7,390825,602745,1999-06-08
49281,7,75218,631561,1993-07-19
49281,5,385200,631561,1993-07-19
49281,7,75218,632438,1993-12-10
49281,1,401342,632438,1993-12-10
49281,7,75218,632439,1993-12-10
49281,5,385200,632439,1993-12-10
49281,7,75218,632440,1993-12-10
49281,5,385200,632440,1993-12-10
49281,30,56923,712331,2000-01-10
49281,9,2290,712429,2000-02-22
